Boulevard de Magenta,48.8718412,2.3600509,primary,175013018,
Boulevard Jourdan,48.8196343,2.3431015,primary,5157727487,
Rue Ledru-Rollin,48.8707895,2.2294742,residential,3439463948,
Boulevard de la Villette,48.8842522,2.3646089,primary,94113305,
Rue de la Chine,48.8674762,2.3988542,residential,203330027,
Cours la Reine,48.8649583,2.3183749,primary_link,25668870,
Place du Maquis du Vercors,48.8781518,2.4093084,secondary,94132145,
Avenue du Général Leclerc,48.8319241,2.2381924,primary,366218792,
Boulevard Murat,48.8471879,2.2584684,primary,392015112,
Quai Jean Compagnon,48.8189435,2.3992380,primary_link,332271160,
Rue Darwin,48.8900665,2.3402819,residential,94244442,
Rue Didot,48.8268672,2.3138134,tertiary,64622173,
Rue de l'Aisne,48.8906402,2.3822345,residential,202116726,
Rue Dareau,48.8299058,2.3341749,residential,166334075,
Avenue Pierre Grenier,48.8294202,2.2512051,secondary,878710432,
Passage du Buisson Saint-Louis,48.8720472,2.3728564,residential,393871984,
Place de la Porte d'Auteuil,48.8479137,2.2589323,secondary,392015132,
Rue Édouard Vaillant,48.8945254,2.2903308,residential,268130247,
Avenue Fayolle,48.8449766,2.4465003,residential,1259449631,
Rue de l'Agent Bailly,48.8785709,2.3412372,residential,583012052,
Rue de l'Agent Bailly,48.8783080,2.3427162,residential,583012053,
Boulevard Raspail,48.8419560,2.3296979,primary,790499032,
n/a,48.8869269,2.2479034,primary,2380533475,
Rue Mallet-Stevens,48.8549600,2.2657307,residential,289410804,
Passage du Buisson Saint-Louis,48.8722939,2.3725678,residential,393871998,
Rue Henry Farman,48.8330728,2.2699509,residential,353763967,
Quai de Bercy,48.8224475,2.3975780,secondary,313295475,
Avenue de la Liberté,48.8233886,2.4041521,secondary,267259660,
Boulevard Gambetta,48.8275620,2.2761820,primary,30889947,
Quai de Valmy,48.8718378,2.3645709,tertiary,439881536,
Rue Hégésippe Moreau,48.8874584,2.3270882,residential,260418870,
Avenue du Général Leclerc,48.8323430,2.2395044,primary,366219096,
Boulevard Gambetta,48.8273420,2.2778286,primary,30889957,
Rue Henri Mayer,48.8281597,2.2765890,residential,30889958,
Rue Bisson,48.8710015,2.3821176,residential,174985066,
