219,36 rue Washington,48.880535,2.285113,4.0,€€,27415720,27336525,0.0552402396104
220,68 rue Lafayette,48.87579,2.34402,4.0,€,1350142497,94169987,0.201445277398
221,2 rue Juliette Dodu,48.87408,2.37032,3.5,€€,17809198,2493546409,0.0136246395204
222,46 boulevard Raspail,48.8519099,2.3264999,3.0,€€€,25255044,25253719,0.147206490467
223,39 rue Boissy d'anglas,48.86992,2.32236,3.0,€€€,34909025,34843168,0.149099919334
224,165 rue du Temple,48.8648186,2.3596101,3.5,€€,602488255,175043447,0.14857950246
225,46 rue de Sablonville,48.8804580231,2.27811867469,3.5,€€€,221223278,315257204,0.197078933228
226,46 rue Lafayette,48.87479,2.34017,4.0,€€,398767,361105,0.164445551637
227,12 rue du Cygne,48.8633162,2.3489,3.5,€€€,367303768,398745,0.482884470716
228,11 rue du Château d'Eau,48.86971,2.36085,3.5,€€,243635109,94142433,0.416843084229
229,64 rue St Sabin,48.8594306,2.368688,4.0,€€€,2175327576,152739331,0.332330308674
230,101 rue Monge,48.8405,2.35185,4.0,€€,21659827,25033906,0.12817225131
231,23 rue d'Arcole,48.853588,2.349501,1.5,€€,24923329,677182861,0.148162470931
232,25 avenue des Champs-Élysées,48.8695413684,2.30804619984,2.5,€€€,270187712,5996498060,0.493026723503
233,46 rue Monsieur-le-Prince,48.8487234,2.3404844,3.5,€,24972336,470130,0.164087383053
234,Hôtel Raffles - Le Royal Monceau,48.87576,2.30028,4.0,€€€,21660340,3219846388,0.34568715461
235,12 rue Notre Dame des Champs,48.8462240892,2.32745550101,4.5,€,25256297,24959163,0.238753142358
236,44 rue Léon Frot,48.85573,2.38661,4.5,€€€,43880829,43880815,0.136176999671
237,44 rue de Laborde,48.8754886411,2.31677098836,4.5,€€€€,4978859824,32561136,0.385230328761
238,58 rue de Bercy,48.83773,2.38262,4.5,€€,6118728918,14956535,0.0426495599746
239,4 rue Meyerbeer,48.8721532,2.3333499,3.5,€€€,5229425526,398789,0.405284969468
240,8 rue de Bretagne,48.8623639099,2.3637047171,3.0,€€,338481508,26401949,0.0700647068545
241,22 rue Montmartre,48.86412,2.3456,3.0,€€€,25581530,3511317171,0.258908759614
242,31 avenue George V,48.8688,2.30083,4.0,€€€€,25625921,25625924,0.418948550294
243,16 avenue de la Motte-Picquet,48.85654,2.30853,3.5,€€€,36488944,36489786,0.404772418001
244,3 place de la Contrescarpe,48.84444,2.3494,2.5,€€,4525367243,4525367231,0.381932765413
245,5 place de Clichy,48.8836528,2.3269143,3.0,€€,821886213,27323832,0.333314414116
246,32 rue de la Roquette,48.85436,2.37143,3.0,€€,8809442,431394661,0.0414354538689
247,25 rue de la Forge Royale,48.85211613,2.3808741,3.0,€€,25009243,65288891,0.177641651048
248,3 Place Clément-Ader,48.85133,2.278467,3.5,€€,4616553,2689489652,0.00485028292483
249,47 rue Brochant,48.89053,2.32019,3.5,€€€,3835398802,176949384,0.0468416940445
250,47 rue de Turbigo,48.8651,2.3540199,3.5,€€,26402126,706197426,0.398084255971
251,1 boulevard de Courcelles,48.88103,2.31656,2.5,€€€,27234852,27234846,0.35976464005
252,37 ave de Duquesne,48.851543,2.310731,5.0,€€€,65306441,249580370,0.259230328163
253,26 Rue de Vaugirard,48.849301,2.336988,4.0,€€€,24972336,470130,0.423163032562
254,6 rue des Petits Champs,48.866394,2.338817,2.5,€€,25581141,15643098,0.103052350055
255,99 rue de Provence,48.8742379815,2.3302911222,2.5,€€,169322949,358339728,0.242757861123
256,119 boulevard Pereire,48.8854985538,2.29825272261,2.5,€€€,27233853,27233873,0.0656427915398
257,6 cour des Petites Écuries,48.87249,2.35345,3.0,€,795606558,94161165,0.396241751011
258,3 Rue Des Guillemites,48.85812,2.35726,4.0,€€,26401417,26401021,0.410145392634
259,49 Boulevard Vincent-Auriol,48.83397,2.364764,4.0,€,382052,15378799,0.0165835264628
260,80 bd de Picpus,48.84418,2.40072,4.0,€€,15378852,5024626227,0.207079065348
261,104 rue Réaumur,48.867301176,2.34755415469,3.5,€€,470200,691082353,0.230835836927
262,Port des Saints-Pères,48.858126,2.335673,3.0,€€,5881319925,5881319924,0.410303710847
263,192 avenue de Versailles,48.8392396635,2.26105134025,4.0,€€€,260618369,260655379,0.0971247808925
264,4 rue du Faubourg Poissonniere,48.87106,2.3479899,3.0,€,361098,25207311,0.206355074568
265,25 bd de Bonne Nouvelle,48.8702563,2.3493669,3.5,€€,94164243,94164234,0.0207593175879
266,21 bd Beaumarchais,48.85521382,2.36863673,3.0,€€€,697813609,573446012,0.341288744901
267,68 avenue des Champs-Elysée,48.8707866,2.3048428,4.5,€€€,368341,270187712,0.108608168369
268,95 rue du Chemin Vert,48.86089,2.38027,3.5,€€,34096777,6190625873,0.0883185283151
269,21 cours de l'île Seguin,48.8282832,2.2359019,3.5,€€,974136887,1100622808,0.210281487721
270,4 rue du Sergent Hoff,48.88156,2.2942,4.0,€€€,27235524,27235708,0.462565418253
271,Port de la Bourdonnais,48.8594053246,2.29254388553,2.0,€€€,281774732,281774765,0.251199544628
272,54 bis avenue Mozart,48.854944,2.269438,4.0,€€€,1758970586,34818413,0.0557816967302
273,10 Rue Victor Basch,48.84667,2.42807,3.5,€€,264775618,264775620,0.487701219404
274,Jardin des Tuileries,48.8634916,2.3274943,3.5,€€,691194068,25273204,0.509911735699
275,17 rue Breguet,48.85748,2.37335,3.0,€,774720074,774720077,0.432566242856
276,2 rue Milton,48.8768360915,2.34058054418,3.5,€€,94214154,94214786,0.220590509284
277,31 rue du Château d'Eau,48.8709599,2.35853,4.0,€€,175014385,583006276,0.193892507769
278,118 avenue Charles de Gaulle,48.88283,2.26763,5.0,€,221235644,417234820,0.0497036729626
279,7 rue du Marché Saint-Honoré,48.866061,2.331152,2.5,€,25272905,6376058302,0.2806465039
280,80 quai de Jemmapes,48.87215,2.36515,3.0,€,430802,257626505,0.477281695307
281,30 avenue Parmentier,48.860803,2.378456,4.0,€€,34674624,34097216,0.0987463338379
282,53 rue des Trois Frères,48.885698,2.338348,2.5,€€€€,94226433,94235479,0.372687536329
283,103 rue des Haies,48.855669,2.404216,4.0,€€€,244455437,5407826888,0.11027801101
284,41 avenue de la Bourdonnais,48.85813,2.29965,3.5,€€,666885557,204834533,0.416953267437
285,4 rue du 8 Mai 1945,48.876906,2.359505,3.0,€,663047672,644090,0.439143789613
286,7-11 rue Saint-Benoît,48.854969,2.3331699,3.5,€€€€,25253777,25183146,0.378794793386
287,1 Rue Charles Fourier,48.823993,2.352782,3.0,€€€,360935,100288988,0.928551928553
288,150 avenue Victor Hugo,48.8669,2.27849,2.0,€€€,34816713,34817414,0.116835577111
289,29 rue Beaurepaire,48.87136,2.36415,3.5,€€,257626505,430803,0.193863026409
290,58 boulevard Victor Hugo,48.88996,2.27662,4.5,€€€,253862919,221255375,0.0516323266807
291,28 rue de Turin,48.881878,2.3247,4.0,€€,158803287,260693187,0.162375949701
292,129 rue du faubourg Saint-Martin,48.875581,2.359042,2.5,€€,277534403,663047672,0.299736261797
293,23 Rue Marcadet,48.89029,2.35345,2.5,€,1673951987,57336018,0.676863165323
