San Jose Avenue,37.7095439,-122.4576718,primary,65280635
Hyde Street,37.7787765,-122.4148257,tertiary,4061806119
Market Street,37.7777858,-122.4160829,secondary,4061806120
Hudson Avenue,37.7317387,-122.3732350,residential,65280690
Innes Avenue,37.7309563,-122.3739205,secondary,65280694
John F Kennedy Drive,37.7712290,-122.4739037,tertiary,1707671167
Gilman Avenue,37.7171906,-122.3863094,tertiary,65280738
Fitzgerald Avenue,37.7177834,-122.3857372,residential,65280741
Egbert Avenue,37.7184288,-122.3851579,residential,65280743
Clarendon Woods Avenue,37.7523227,-122.4582097,residential,65280764
Skyview Way,37.7511437,-122.4500385,residential,65280798
Knott Court,37.7091083,-122.4409069,residential,65297820
Lake Merced Boulevard,37.7249247,-122.4847894,secondary,3715504955
Marview Way,37.7541308,-122.4495919,residential,65280835
West Portal Avenue,37.7380167,-122.4690901,tertiary,1707875140
West Portal Avenue,37.7389355,-122.4680026,tertiary,1707875150
Portola Drive,37.7445991,-122.4535131,primary,65280848
Fowler Avenue,37.7438716,-122.4526894,residential,65280850
West Portal Avenue,37.7362182,-122.4709159,tertiary,1707875178
16th Street,37.7644163,-122.4301235,tertiary,65280896
Ulloa Street,37.7409316,-122.4659074,residential,1707875210
West Portal Avenue,37.7366258,-122.4706236,tertiary,1707875211
West Portal Avenue,37.7357498,-122.4710056,tertiary,1707875215
Bush Street,37.7910261,-122.4020306,primary,6381902760
West Portal Avenue,37.7397147,-122.4669669,tertiary,1707875243
West Portal Avenue,37.7368868,-122.4703883,tertiary,1707875255
Yerba Buena Drive,37.8104692,-122.3665376,residential,65296889
15th Avenue,37.7365814,-122.4705536,residential,1707875306
Vicente Street,37.7397465,-122.4670450,tertiary,1707875334
Prague Street,37.7100471,-122.4392541,residential,260185095
Ulloa Street,37.7408770,-122.4657926,residential,1707875337
Bryant Street,37.7778043,-122.4003134,primary,65281097
Kezar Drive,37.7703371,-122.4554122,primary,274472011
1st Street,37.7864394,-122.3935146,primary,4627635288
Lake Merced Boulevard,37.7296700,-122.4934259,secondary,4062846057
n/a,37.7294454,-122.4939169,tertiary_link,4062846059
Ocean Avenue,37.7325917,-122.4783709,tertiary,4062846066
Lake Merced Boulevard,37.7293605,-122.4942732,tertiary,4062846068
Eucalyptus Drive,37.7311606,-122.4809164,residential,4062846078
Lake Merced Boulevard,37.7296274,-122.4905124,secondary,4062846083
Eucalyptus Drive,37.7311687,-122.4818042,residential,4062846085
Oak Street,37.7746045,-122.4259102,primary,65281164
Market Street,37.7718676,-122.4233287,primary,65281218
Polaris Way,37.7083364,-122.4388476,residential,260185286
Valencia Street,37.7617010,-122.4215780,tertiary,65319656
Geneva Avenue,37.7143392,-122.4365870,primary,3999276242
The Embarcadero,37.7963145,-122.3948514,primary,4104658139
Kearny Street,37.7964097,-122.4051848,primary,4104658140
